,dependency,enterprise,well_known,used_projects,contributors_in_used_projects,cves,spotbugs_vuls
7450,com_google_api_api-common_1.8.1_api-common-1.8.1.jar,1,1,2,205,0,2
7451,io_grpc_grpc-netty-shaded_1.23.0_grpc-netty-shaded-1.23.0.jar,1,0,1,186,0,139
7452,com_google_auth_google-auth-library-oauth2-http_0.17.1_google-auth-library-oauth2-http-0.17.1.jar,1,1,1,186,0,12
7453,io_grpc_grpc-core_1.23.0_grpc-core-1.23.0.jar,1,0,1,186,0,27
7454,com_google_cloud_datastore_datastore-v1-proto-client_1.6.0_datastore-v1-proto-client-1.6.0.jar,1,1,1,186,0,8
7455,com_google_apis_google-api-services-storage_v1-rev20190624-1.30.1_google-api-services-storage-v1-rev20190624-1.30.1.jar,0,1,1,186,0,0
7456,kr_motd_maven_os-maven-plugin_1.6.2_os-maven-plugin-1.6.2.jar,1,0,1,186,0,3
7457,io_grpc_grpc-auth_1.23.0_grpc-auth-1.23.0.jar,1,0,1,186,0,0
7458,io_grpc_grpc-stub_1.23.0_grpc-stub-1.23.0.jar,1,0,1,186,0,0
7459,com_google_auth_google-auth-library-credentials_0.17.1_google-auth-library-credentials-0.17.1.jar,1,1,1,186,0,0
7460,io_grpc_grpc-protobuf_1.23.0_grpc-protobuf-1.23.0.jar,1,0,1,186,0,0
7461,com_google_api_grpc_proto-google-iam-v1_0.12.0_proto-google-iam-v1-0.12.0.jar,1,1,1,186,0,0
7462,com_google_truth_truth_1.0_truth-1.0.jar,1,1,1,186,0,0
7463,org_eclipse_jetty_http2_http2-server_9.4.20.v20190813_http2-server-9.4.20.v20190813.jar,1,1,1,420,0,0
7464,org_apache_commons_commons-text_1.7_commons-text-1.7.jar,0,0,2,450,0,13
7465,org_eclipse_jetty_jetty-util_9.4.20.v20190813_jetty-util-9.4.20.v20190813.jar,1,1,1,420,0,88
7466,org_eclipse_jetty_toolchain_setuid_jetty-setuid-java_1.0.3_jetty-setuid-java-1.0.3.jar,0,1,1,420,0,3
7467,ch_qos_logback_logback-access_1.2.3_logback-access-1.2.3.jar,1,0,4,441,0,22
7468,org_glassfish_jersey_core_jersey-client_2.29_jersey-client-2.29.jar,0,1,1,420,0,19
7469,io_dropwizard_metrics_metrics-core_4.1.0_metrics-core-4.1.0.jar,0,0,2,429,0,11
7470,org_jdbi_jdbi_2.78_jdbi-2.78.jar,0,0,2,441,0,79
7471,org_glassfish_jersey_core_jersey-server_2.29_jersey-server-2.29.jar,0,1,1,420,0,72
7472,io_dropwizard_metrics_metrics-jvm_4.1.0_metrics-jvm-4.1.0.jar,0,0,1,420,0,0
7473,com_github_spullara_mustache_java_compiler_0.9.6_compiler-0.9.6.jar,0,0,1,420,0,20
7474,org_eclipse_jetty_jetty-http_9.4.20.v20190813_jetty-http-9.4.20.v20190813.jar,1,1,1,420,0,11
7475,org_glassfish_jersey_connectors_jersey-apache-connector_2.29_jersey-apache-connector-2.29.jar,0,1,1,420,0,3
7476,org_eclipse_jetty_jetty-continuation_9.4.20.v20190813_jetty-continuation-9.4.20.v20190813.jar,1,1,1,420,0,0
7477,org_springframework_security_spring-security-config_4.0.1.RELEASE_spring-security-config-4.0.1.RELEASE.jar,0,1,1,2,2,23
7478,org_hibernate_hibernate-validator_5.0.2.Final_hibernate-validator-5.0.2.Final.jar,0,1,1,2,0,8
7479,org_springframework_security_spring-security-web_4.0.1.RELEASE_spring-security-web-4.0.1.RELEASE.jar,0,1,1,2,1,209
7480,io_selendroid_selendroid-standalone_0.9.0_selendroid-standalone-0.9.0.jar,0,0,1,142,0,98
7481,io_appium_java-client_2.2.0_java-client-2.2.0.jar,0,0,1,142,0,2
7482,io_selendroid_selendroid-client_0.9.0_selendroid-client-0.9.0.jar,0,0,1,142,0,0
7483,org_seleniumhq_selenium_selenium-java_2.45.0_selenium-java-2.45.0.jar,1,0,1,142,0,0
7484,com_goldmansachs_reladomo_reladomo_17.0.1_reladomo-17.0.1.jar,0,0,1,18,0,660
7485,org_apache_logging_log4j_log4j-1.2-api_2.6.2_log4j-1.2-api-2.6.2.jar,1,1,1,12,1,3
7486,org_elasticsearch_client_sniffer_5.2.1_sniffer-5.2.1.jar,0,1,1,12,2,3
7487,io_dropwizard_metrics_metrics-servlets_3.1.2_metrics-servlets-3.1.2.jar,0,0,1,12,0,7
7488,org_apache_kafka_kafka_2.11_0.9.0.1_kafka_2.11-0.9.0.1.jar,1,1,1,12,1,139
7489,com_codahale_metrics_metrics-jvm_3.0.1_metrics-jvm-3.0.1.jar,0,0,1,12,0,0
7490,com_fasterxml_jackson_core_jackson-annotations_2.8.2_jackson-annotations-2.8.2.jar,0,0,2,17,0,0
7491,io_undertow_undertow-servlet_1.4.10.Final_undertow-servlet-1.4.10.Final.jar,0,0,1,12,5,63
7492,com_maxmind_geoip2_geoip2_2.8.0_geoip2-2.8.0.jar,1,0,1,12,0,0
7493,org_jruby_joni_joni_2.1.8_joni-2.1.8.jar,1,0,1,12,0,12
7494,org_jruby_jcodings_jcodings_1.0.17_jcodings-1.0.17.jar,0,0,1,12,0,24
7495,org_elasticsearch_client_transport_6.2.2_transport-6.2.2.jar,0,1,1,12,4,0
7496,org_elasticsearch_client_rest_5.2.0_rest-5.2.0.jar,0,1,1,12,2,10
7497,org_python_jython-standalone_2.7.1_jython-standalone-2.7.1.jar,0,0,1,59,0,1555
7498,org_apache_ant_ant_1.10.4_ant-1.10.4.jar,0,1,1,59,0,379
7499,org_sonarsource_sslr_sslr-toolkit_1.23_sslr-toolkit-1.23.jar,0,0,1,59,0,3
7500,org_sonarsource_sslr_sslr-xpath_1.23_sslr-xpath-1.23.jar,0,0,1,59,0,0
7501,io_cucumber_cucumber-java_2.0.1_cucumber-java-2.0.1.jar,1,0,1,59,0,0
7502,org_sonarsource_sonarqube_sonar-plugin-api_6.7_sonar-plugin-api-6.7.jar,0,0,1,59,1,130
7503,io_cucumber_gherkin_4.1.3_gherkin-4.1.3.jar,1,0,1,59,0,12
7504,io_cucumber_cucumber-jython_2.0.1_cucumber-jython-2.0.1.jar,1,0,1,59,0,0
7505,io_cucumber_cucumber-core_2.0.1_cucumber-core-2.0.1.jar,1,0,1,59,0,31
7506,io_cucumber_tag-expressions_1.0.1_tag-expressions-1.0.1.jar,1,0,1,59,0,0
7507,com_googlecode_plist_dd-plist_1.19_dd-plist-1.19.jar,0,1,1,59,0,17
7508,org_sonarsource_sslr-squid-bridge_sslr-squid-bridge_2.6.1_sslr-squid-bridge-2.6.1.jar,0,0,1,59,0,11
7509,com_squareup_okio_okio_1.16.0_okio-1.16.0.jar,0,0,1,51,0,3
7510,org_bouncycastle_bcpkix-jdk15on_1.48_bcpkix-jdk15on-1.48.jar,0,0,1,15,0,35
7511,org_openid4java_openid4java-nodeps_0.9.6_openid4java-nodeps-0.9.6.jar,1,0,1,15,0,302
7512,org_samba_jcifs_jcifs_1.3.14-kohsuke-1_jcifs-1.3.14-kohsuke-1.jar,0,0,1,15,0,106
7513,concurrent_concurrent_1.3.4_concurrent-1.3.4.jar,0,0,1,15,0,16
7514,org_apache_santuario_xmlsec_1.4.4_xmlsec-1.4.4.jar,0,1,1,15,0,156
7515,org_bouncycastle_bcprov-jdk15on_1.48_bcprov-jdk15on-1.48.jar,0,0,1,15,13,515
7516,org_mortbay_jetty_jetty-util_6.1.26.cloudera.2_jetty-util-6.1.26.cloudera.2.jar,0,0,1,2,2,84
7517,org_mortbay_jetty_jetty_6.1.26.cloudera.2_jetty-6.1.26.cloudera.2.jar,0,0,1,2,2,178
7518,io_netty_netty_3.6.6.Final_netty-3.6.6.Final.jar,1,0,1,2,3,60
7519,com_hankcs_hanlp_portable-1.1.5_hanlp-portable-1.1.5.jar,1,0,1,1,0,347
7520,org_springframework_spring-jdbc_4.3.16.RELEASE_spring-jdbc-4.3.16.RELEASE.jar,1,1,1,6,4,231
7521,org_eclipse_persistence_javax.persistence_2.2.0_javax.persistence-2.2.0.jar,1,1,1,6,0,2
7522,com_github_jsqlparser_jsqlparser_1.1_jsqlparser-1.1.jar,0,0,1,6,0,13
7523,io_spray_spray-routing_2.11_1.3.3_spray-routing_2.11-1.3.3.jar,0,0,1,9,0,6
7524,io_spray_spray-can_2.11_1.3.3_spray-can_2.11-1.3.3.jar,0,0,1,9,0,11
7525,org_elasticsearch_elasticsearch_1.0.0.RC1_elasticsearch-1.0.0.RC1.jar,1,1,1,6,0,694
7526,org_apache_solr_solr-core_6.0.0_solr-core-6.0.0.jar,0,1,1,2,0,1442
7527,com_chenlb_mmseg4j_mmseg4j-core_1.10.0_mmseg4j-core-1.10.0.jar,1,0,1,2,0,15
7528,io_minio_minio_3.0.6_minio-3.0.6.jar,0,0,1,442,1,16
7529,org_apache_maven_maven-plugin-api_3.0.5_maven-plugin-api-3.0.5.jar,1,1,1,442,0,6
7530,net_runelite_pushingpixels_substance_8.0.02_substance-8.0.02.jar,0,0,1,442,0,48
7531,io_sigpipe_jbsdiff_1.0_jbsdiff-1.0.jar,1,0,1,442,1,16
7532,org_apache_commons_commons-csv_1.4_commons-csv-1.4.jar,1,1,3,463,0,1
7533,com_github_scribejava_scribejava-apis_4.1.0_scribejava-apis-4.1.0.jar,0,0,1,442,0,3
7534,redis_clients_jedis_2.10.0_jedis-2.10.0.jar,1,0,1,442,0,30
7535,io_netty_netty-buffer_4.1.0.Final_netty-buffer-4.1.0.Final.jar,1,0,1,442,1,1
7536,net_java_dev_jna_jna_4.5.1_jna-4.5.1.jar,0,0,1,442,0,27
7537,net_java_dev_jna_jna-platform_4.5.1_jna-platform-4.5.1.jar,0,0,1,442,0,23
7538,mysql_mysql-connector-java_5.1.45_mysql-connector-java-5.1.45.jar,0,0,2,461,2,143
7539,net_sf_jopt-simple_jopt-simple_5.0.1_jopt-simple-5.0.1.jar,1,0,1,442,0,1
7540,org_sql2o_sql2o_1.5.4_sql2o-1.5.4.jar,1,0,1,442,0,14
7541,io_netty_netty-all_4.1.0.Final_netty-all-4.1.0.Final.jar,1,0,1,442,2,163
7542,com_google_guava_guava_23.2-jre_guava-23.2-jre.jar,1,1,1,442,1,61
7543,org_springframework_boot_spring-boot-devtools_1.5.6.RELEASE_spring-boot-devtools-1.5.6.RELEASE.jar,0,0,1,442,2,37
7544,org_apache_commons_commons-text_1.2_commons-text-1.2.jar,1,1,1,442,0,4
7545,net_runelite_discord_1.1_discord-1.1.jar,1,0,1,442,1,0
7546,org_jogamp_jogl_jogl-all_2.3.2_jogl-all-2.3.2.jar,0,0,1,442,0,249
7547,org_jogamp_gluegen_gluegen-rt_2.3.2_gluegen-rt-2.3.2.jar,0,0,1,442,0,90
7548,com_squareup_okhttp3_okhttp_3.7.0_okhttp-3.7.0.jar,0,0,1,442,1,16
7549,org_springframework_spring-core_3.2.2.RELEASE_spring-core-3.2.2.RELEASE.jar,1,1,2,16,15,101
7550,org_springframework_spring-beans_3.2.2.RELEASE_spring-beans-3.2.2.RELEASE.jar,1,1,2,16,10,135
7551,org_springframework_spring-jdbc_3.2.2.RELEASE_spring-jdbc-3.2.2.RELEASE.jar,1,1,2,16,10,263
7552,org_springframework_spring-aop_3.2.2.RELEASE_spring-aop-3.2.2.RELEASE.jar,1,1,2,16,10,66
7553,org_springframework_spring-expression_3.2.2.RELEASE_spring-expression-3.2.2.RELEASE.jar,1,1,2,16,10,6
7554,org_springframework_spring-orm_3.2.2.RELEASE_spring-orm-3.2.2.RELEASE.jar,1,1,1,9,10,101
7555,com_timgroup_java-statsd-client_3.0.2_java-statsd-client-3.0.2.jar,0,0,1,11,0,0
7556,io_vertx_vertx-core_2.1.5_vertx-core-2.1.5.jar,1,0,1,11,0,56
7557,org_clojure_clojure_1.0.0_clojure-1.0.0.jar,1,0,1,1,0,27
7558,org_apache_hadoop_hadoop-core-with-dependencies_0.18.3_hadoop-core-with-dependencies-0.18.3.jar,0,1,1,1,4,2786
7559,io_jboot_jboot_2.0.9_jboot-2.0.9.jar,0,0,1,33,0,120
7560,com_ociweb_pronghorn_1.0.43_pronghorn-1.0.43.jar,1,0,1,16,0,308
7561,com_h2database_h2_1.4.195_h2-1.4.195.jar,0,0,1,16,0,254
7562,com_google_guava_guava_13.0_guava-13.0.jar,1,1,1,11,1,38
7563,org_slf4j_slf4j-log4j12_1.7.4_slf4j-log4j12-1.7.4.jar,0,0,1,11,0,27
7564,com_thetransactioncompany_cors-filter_1.3.2_cors-filter-1.3.2.jar,0,0,1,3,0,25
7565,org_springframework_spring-beans_3.1.0.RELEASE_spring-beans-3.1.0.RELEASE.jar,1,1,2,5,10,137
7566,org_springframework_spring-aop_3.1.0.RELEASE_spring-aop-3.1.0.RELEASE.jar,1,1,2,5,10,66
7567,com_alibaba_druid_1.0.7_druid-1.0.7.jar,1,0,1,3,0,177
7568,org_springframework_spring-expression_3.1.0.RELEASE_spring-expression-3.1.0.RELEASE.jar,1,1,1,3,10,6
7569,org_apache_poi_poi-ooxml-schemas_3.8_poi-ooxml-schemas-3.8.jar,0,1,1,3,7,0
7570,axis_axis-saaj_1.3_axis-saaj-1.3.jar,0,0,1,3,0,1
7571,com_thetransactioncompany_java-property-utils_1.9_java-property-utils-1.9.jar,0,0,1,3,0,0
7572,org_springframework_spring-asm_3.1.0.RELEASE_spring-asm-3.1.0.RELEASE.jar,1,1,1,3,10,2
7573,org_apache_camel_camel-core_2.4.0_camel-core-2.4.0.jar,0,1,1,3,12,645
7574,org_apache_poi_poi_3.8_poi-3.8.jar,0,1,2,3,7,253
7575,org_springframework_spring-context-support_3.1.0.RELEASE_spring-context-support-3.1.0.RELEASE.jar,1,1,2,5,10,44
7576,org_slf4j_slf4j-jdk14_1.6.6_slf4j-jdk14-1.6.6.jar,0,0,1,3,0,1
7577,org_apache_camel_camel-spring_2.4.0_camel-spring-2.4.0.jar,0,1,1,3,12,103
7578,backport-util-concurrent_backport-util-concurrent_3.1_backport-util-concurrent-3.1.jar,0,0,1,3,0,9
7579,org_springframework_spring-core_3.1.0.RELEASE_spring-core-3.1.0.RELEASE.jar,1,1,2,5,10,76
7580,axis_axis-jaxrpc_1.3_axis-jaxrpc-1.3.jar,0,0,1,3,0,5
7581,org_springframework_spring-aspects_3.1.0.RELEASE_spring-aspects-3.1.0.RELEASE.jar,1,1,2,5,10,0
7582,org_springframework_spring-jdbc_3.1.0.RELEASE_spring-jdbc-3.1.0.RELEASE.jar,1,1,2,5,10,259
7583,org_ebaysf_web_cors-filter_1.0.1_cors-filter-1.0.1.jar,1,0,1,3,0,33
7584,commons-httpclient_commons-httpclient_3.1-rc1_commons-httpclient-3.1-rc1.jar,0,0,1,3,0,129
7585,org_springframework_spring-tx_3.1.0.RELEASE_spring-tx-3.1.0.RELEASE.jar,1,1,2,5,10,50
7586,org_jfree_jfreechart_1.0.15_jfreechart-1.0.15.jar,0,0,1,3,0,148
7587,axis_axis_1.3_axis-1.3.jar,0,0,1,3,3,907
7588,net_sf_ezmorph_ezmorph_1.0.6_ezmorph-1.0.6.jar,0,0,4,41,0,11
7589,net_sf_ehcache_ehcache_2.8.3_ehcache-2.8.3.jar,0,0,1,3,0,522
7590,commons-io_commons-io_2.0_commons-io-2.0.jar,1,1,1,3,0,45
7591,org_eclipse_jetty_jetty-servlet_9.4.17.v20190418_jetty-servlet-9.4.17.v20190418.jar,1,1,2,56,0,23
7592,com_twitter_common_metrics_0.0.38_metrics-0.0.38.jar,0,0,1,12,0,3
7593,org_eclipse_jetty_jetty-server_9.4.17.v20190418_jetty-server-9.4.17.v20190418.jar,1,1,2,56,0,121
7594,org_twitter4j_twitter4j-stream_4.0.4_twitter4j-stream-4.0.4.jar,0,0,1,12,0,13
7595,com_twitter_cassovary-core_2.11_7.1.0_cassovary-core_2.11-7.1.0.jar,1,0,1,12,0,78
7596,com_cedarsoftware_java-util_1.19.3_java-util-1.19.3.jar,1,0,1,35,0,25
7597,com_fasterxml_jackson_core_jackson-annotations_2.4.4_jackson-annotations-2.4.4.jar,0,0,3,75,0,0
7598,com_fasterxml_jackson_core_jackson-core_2.4.4_jackson-core-2.4.4.jar,0,0,3,75,0,36
7599,com_chaschev_chutils_1.4_chutils-1.4.jar,0,0,1,35,0,12
7600,algorithmfoundry_algorithmfoundry-shade-culled_1.3_algorithmfoundry-shade-culled-1.3.jar,0,0,1,35,0,687
7601,io_reactivex_rxjava_1.0.10_rxjava-1.0.10.jar,0,0,1,35,0,3
7602,org_openjdk_jmh_jmh-core_1.11.3_jmh-core-1.11.3.jar,0,1,1,35,0,41
7603,org_codehaus_jackson_jackson-core-asl_1.9.3_jackson-core-asl-1.9.3.jar,0,0,1,9,0,37
7604,net_java_dev_jna_jna_3.4.0_jna-3.4.0.jar,0,0,1,9,0,26
7605,org_apache_cassandra_cassandra-all_1.2.5_cassandra-all-1.2.5.jar,0,1,1,9,1,712
7606,org_aspectj_aspectjrt_1.6.11_aspectjrt-1.6.11.jar,0,0,2,20,0,21
7607,com_github_davidmoten_flatbuffers-java_1.3.0.1_flatbuffers-java-1.3.0.1.jar,1,0,1,9,0,0
7608,org_hbase_asynchbase_1.7.2_asynchbase-1.7.2.jar,0,0,1,13,0,296
7609,org_apache_hadoop_hadoop-client_2.6.0-mr1-cdh5.5.2_hadoop-client-2.6.0-mr1-cdh5.5.2.jar,0,0,1,13,8,0
7610,org_jetbrains_kotlin_kotlin-stdlib-jdk8_1.2.51_kotlin-stdlib-jdk8-1.2.51.jar,1,0,1,58,3,0
7611,org_apache_maven_maven-project_2.1.0_maven-project-2.1.0.jar,1,1,1,58,0,15
7612,com_sun_xml_bind_jaxb-impl_2.2.11_jaxb-impl-2.2.11.jar,1,0,1,58,0,52
7613,org_slf4j_slf4j-simple_1.7.5_slf4j-simple-1.7.5.jar,0,0,1,58,0,3
7614,com_sun_xml_bind_jaxb-core_2.2.11_jaxb-core-2.2.11.jar,1,0,2,73,0,62
7615,com_yammer_dropwizard_dropwizard-core_0.5.1_dropwizard-core-0.5.1.jar,0,0,1,3,0,14
7616,com_h2database_h2_1.3.168_h2-1.3.168.jar,0,0,2,7,0,222
7617,com_yammer_dropwizard_dropwizard-db_0.5.1_dropwizard-db-0.5.1.jar,0,0,1,3,0,0
7618,org_antlr_stringtemplate_3.2.1_stringtemplate-3.2.1.jar,1,0,1,3,0,26
7619,com_yammer_dropwizard_dropwizard-client_0.5.1_dropwizard-client-0.5.1.jar,0,0,1,3,0,0
7620,com_yammer_dropwizard_dropwizard-views_0.5.1_dropwizard-views-0.5.1.jar,0,0,1,3,0,1
7621,org_jvnet_jaxb2_commons_jaxb2-basics-tools_0.12.0_jaxb2-basics-tools-0.12.0.jar,1,0,1,15,0,9
7622,com_sun_xml_bind_jaxb-xjc_2.2.11_jaxb-xjc-2.2.11.jar,1,0,1,15,0,70
7623,org_codehaus_jackson_jackson-mapper-asl_1.9.4_jackson-mapper-asl-1.9.4.jar,0,0,2,177,0,21
7624,com_jfinal_jfinal_1.9_jfinal-1.9.jar,0,0,1,2,0,173
7625,org_hibernate_hibernate-core_3.3.2.GA_hibernate-core-3.3.2.GA.jar,0,1,1,2,0,866
7626,org_hibernate_hibernate-core_4.1.9.Final_hibernate-core-4.1.9.Final.jar,0,1,1,2,2,389
7627,org_bstats_bstats-bukkit_1.5_bstats-bukkit-1.5.jar,0,0,2,114,0,4
7628,com_greatmancode_craftconomy3_3.2.2-SNAPSHOT_craftconomy3-3.2.2-SNAPSHOT.jar,0,0,1,63,0,583
7629,org_apache_hbase_hbase_0.94.0_hbase-0.94.0.jar,0,1,1,21,1,1690
7630,io_dropwizard_metrics_metrics-jvm_3.1.0_metrics-jvm-3.1.0.jar,0,0,1,21,0,0
7631,org_json_json_20170516_json-20170516.jar,0,0,2,22,0,1
7632,org_xerial_sqlite-jdbc_3.21.0.1_sqlite-jdbc-3.21.0.1.jar,0,0,3,110,0,31
7633,io_github_biezhi_anima_0.2.5_anima-0.2.5.jar,1,0,1,27,0,26
7634,com_bladejava_blade-template-jetbrick_0.1.3_blade-template-jetbrick-0.1.3.jar,1,0,1,27,0,0
7635,com_bladejava_blade-mvc_2.0.14.RELEASE_blade-mvc-2.0.14.RELEASE.jar,1,0,1,27,0,107
7636,com_atlassian_commonmark_commonmark-ext-gfm-tables_0.11.0_commonmark-ext-gfm-tables-0.11.0.jar,1,0,1,27,0,0
7637,com_fasterxml_jackson_dataformat_jackson-dataformat-yaml_2.5.4_jackson-dataformat-yaml-2.5.4.jar,0,0,1,6,0,14
7638,org_apache_cxf_cxf-rt-frontend-jaxrs_3.0.2_cxf-rt-frontend-jaxrs-3.0.2.jar,0,1,1,9,8,114
7639,com_fasterxml_jackson_jaxrs_jackson-jaxrs-json-provider_2.4.4_jackson-jaxrs-json-provider-2.4.4.jar,0,0,1,9,0,2
7640,org_apache_cxf_xjc-utils_cxf-xjc-runtime_2.6.0_cxf-xjc-runtime-2.6.0.jar,0,1,1,9,0,0
7641,org_apache_cxf_cxf-rt-rs-client_3.0.2_cxf-rt-rs-client-3.0.2.jar,0,1,1,9,8,5
7642,com_cloudcontrolled_cctrl-api-client_0.1_cctrl-api-client-0.1.jar,0,0,1,9,0,19
7643,org_apache_cxf_cxf-rt-transports-http_3.0.2_cxf-rt-transports-http-3.0.2.jar,0,1,1,9,8,77
7644,org_apache_cxf_cxf-rt-features-clustering_3.0.2_cxf-rt-features-clustering-3.0.2.jar,0,1,1,9,8,11
7645,org_springframework_boot_spring-boot-starter_1.2.0.RELEASE_spring-boot-starter-1.2.0.RELEASE.jar,0,0,1,9,2,0
7646,com_google_endpoints_endpoints-management-control-appengine_1.0.11_endpoints-management-control-appengine-1.0.11.jar,0,1,1,18,0,0
7647,com_google_protobuf_protobuf-java-util_3.7.1_protobuf-java-util-3.7.1.jar,1,1,1,18,0,3
7648,org_hamcrest_hamcrest-junit_2.0.0.0_hamcrest-junit-2.0.0.0.jar,0,0,1,18,0,1
7649,com_googlecode_objectify_objectify_5.1.22_objectify-5.1.22.jar,1,1,1,18,0,37
7650,com_google_endpoints_endpoints-framework_2.2.1_endpoints-framework-2.2.1.jar,0,1,1,18,0,23
7651,org_apache_directory_studio_org.apache.commons.codec_1.8_org.apache.commons.codec-1.8.jar,0,1,1,18,0,33
7652,co_nstant_in_cbor_0.8_cbor-0.8.jar,0,0,1,18,0,2
7653,com_google_endpoints_endpoints-framework-auth_1.0.11_endpoints-framework-auth-1.0.11.jar,0,1,1,18,0,1
7654,com_google_cloud_google-cloud-datastore_1.71.0_google-cloud-datastore-1.71.0.jar,1,1,1,18,0,2
7655,junit_junit_4.13-beta-2_junit-4.13-beta-2.jar,1,1,1,18,0,17
7656,com_google_appengine_appengine-api-1.0-sdk_1.9.73_appengine-api-1.0-sdk-1.9.73.jar,0,1,1,18,0,978
7657,com_google_api-client_google-api-client_1.28.0_google-api-client-1.28.0.jar,1,1,3,54,0,2
7658,com_stratio_connector_stratio-connector-commons-core_0.6.4_stratio-connector-commons-core-0.6.4.jar,1,0,1,17,0,65
7659,com_stratio_decision_api_0.9.0_api-0.9.0.jar,1,0,1,17,0,9
7660,com_amazonaws_aws-java-sdk_1.10.26_aws-java-sdk-1.10.26.jar,1,0,1,10,0,0
7661,org_elasticsearch_elasticsearch_5.5.2_elasticsearch-5.5.2.jar,1,1,1,7,2,393
7662,org_influxdb_influxdb-java_2.15_influxdb-java-2.15.jar,1,0,1,4,0,6
7663,com_apple_AppleJavaExtensions_1.4_AppleJavaExtensions-1.4.jar,0,0,1,71,1,0
7664,httpunit_httpunit_1.7_httpunit-1.7.jar,0,0,1,71,0,45
7665,rhino_js_1.7R1_js-1.7R1.jar,0,0,1,71,0,51
7666,net_java_dev_jna_jna-platform_5.2.0_jna-platform-5.2.0.jar,0,0,1,71,0,33
7667,org_springframework_kafka_spring-kafka_1.3.9.RELEASE_spring-kafka-1.3.9.RELEASE.jar,0,1,1,11,0,48
7668,org_springframework_boot_spring-boot-starter-aop_1.5.17.RELEASE_spring-boot-starter-aop-1.5.17.RELEASE.jar,0,0,1,11,0,0
7669,org_apache_kafka_kafka-tools_1.1.1_kafka-tools-1.1.1.jar,1,1,1,11,1,121
7670,com_fasterxml_jackson_core_jackson-databind_2.8.11.2_jackson-databind-2.8.11.2.jar,0,0,2,26,15,49
7671,org_springframework_cloud_spring-cloud-starter-config_1.4.5.RELEASE_spring-cloud-starter-config-1.4.5.RELEASE.jar,1,1,1,11,1,0
7672,com_hazelcast_hazelcast_3.9.3_hazelcast-3.9.3.jar,1,0,1,11,1,93
7673,com_datastax_cassandra_cassandra-driver-core_3.4.0_cassandra-driver-core-3.4.0.jar,0,0,1,11,0,233
7674,org_springframework_boot_spring-boot-starter-data-jpa_1.5.17.RELEASE_spring-boot-starter-data-jpa-1.5.17.RELEASE.jar,0,0,1,11,0,0
7675,org_springframework_boot_spring-boot-starter_1.5.17.RELEASE_spring-boot-starter-1.5.17.RELEASE.jar,0,0,1,11,0,0
7676,org_springframework_data_spring-data-commons_1.13.16.RELEASE_spring-data-commons-1.13.16.RELEASE.jar,1,1,1,11,0,24
7677,com_querydsl_querydsl-apt_4.1.4_querydsl-apt-4.1.4.jar,0,0,2,15,0,0
7678,org_apache_kafka_kafka_2.12_1.1.1_kafka_2.12-1.1.1.jar,1,1,1,11,1,629
7679,com_hazelcast_hazelcast-spring_3.9.3_hazelcast-spring-3.9.3.jar,1,0,1,11,1,4
7680,pl_touk_throwing-function_1.3_throwing-function-1.3.jar,0,0,1,11,0,0
7681,org_springframework_cloud_spring-cloud-starter-feign_1.4.6.RELEASE_spring-cloud-starter-feign-1.4.6.RELEASE.jar,1,1,1,11,0,0
7682,org_springframework_boot_spring-boot-starter-log4j2_1.5.17.RELEASE_spring-boot-starter-log4j2-1.5.17.RELEASE.jar,0,0,1,11,0,0
7683,org_apache_tinkerpop_gremlin-server_3.2.4_gremlin-server-3.2.4.jar,0,1,2,6,0,98
7684,net_fortytwo_stream_stream42-sparql_1.2_stream42-sparql-1.2.jar,0,0,2,6,0,7
7685,org_neo4j_neo4j-tinkerpop-api-impl_0.3-2.3.3_neo4j-tinkerpop-api-impl-0.3-2.3.3.jar,0,0,2,6,0,0
7686,org_openrdf_sesame_sesame-sail-memory_4.1.2_sesame-sail-memory-4.1.2.jar,0,0,2,6,0,5
7687,org_apache_tinkerpop_neo4j-gremlin_3.2.4_neo4j-gremlin-3.2.4.jar,0,1,2,6,0,0
7688,org_apache_tinkerpop_tinkergraph-gremlin_3.2.4_tinkergraph-gremlin-3.2.4.jar,0,1,2,6,0,2
7689,com_illposed_osc_javaosc-core_0.3_javaosc-core-0.3.jar,1,0,2,6,0,4
7690,net_fortytwo_ripple_ripple-core_1.5_ripple-core-1.5.jar,0,0,2,6,0,132
7691,org_openrdf_sesame_sesame-model_4.1.2_sesame-model-4.1.2.jar,0,0,2,6,0,51
7692,org_eclipse_jgit_org.eclipse.jgit_4.8.0.201705170830-rc1_org.eclipse.jgit-4.8.0.201705170830-rc1.jar,0,1,2,6,0,256
7693,org_apache_tinkerpop_gremlin-core_3.2.4_gremlin-core-3.2.4.jar,0,1,2,6,0,40
7694,net_fortytwo_rdfagents_rdfagents-core_1.3_rdfagents-core-1.3.jar,0,0,2,6,0,4
7695,org_apache_lucene_lucene-analyzers_3.6.2_lucene-analyzers-3.6.2.jar,0,1,3,25,0,40
7696,org_openrdf_sesame_sesame-rio-api_4.1.2_sesame-rio-api-4.1.2.jar,0,0,2,6,0,8
7697,com_squareup_javapoet_1.7.0_javapoet-1.7.0.jar,1,0,2,6,0,3
7698,org_xmlunit_xmlunit-core_2.6.2_xmlunit-core-2.6.2.jar,0,0,1,55,0,15
7699,io_netty_netty-transport_4.1.35.Final_netty-transport-4.1.35.Final.jar,1,0,1,55,0,2
